ts,serialNo,home,batteryVoltageMilliV,insideTemperatureCentiC,humidityMilliPerc
2019-04-11,VA2048854528,174376,2708.903,1960.7577,565.79297
2019-04-12,VA2048854528,174376,2708.1220000000008,1868.4941,571.6686
2019-04-13,VA2048854528,174376,2703.9724,2014.4587,557.8681
2019-04-14,VA2048854528,174376,2702.7388,1957.2612,562.4939
2019-04-15,VA2048854528,174376,2699.077,1963.6652,593.0090299999998
2019-04-16,VA2048854528,174376,2696.7073,1976.0342,588.4683
2019-04-17,VA2048854528,174376,2693.8933,2000.1011,606.39886
2019-04-18,VA2048854528,174376,2692.627,2036.5397,603.3095
2019-04-19,VA2048854528,174376,2692.0977,1959.1708,557.95123
2019-04-20,VA2048854528,174376,2690.7285,2036.7654,543.5432
2019-04-21,VA2048854528,174376,2688.9177,2083.3647,524.84705
2019-04-22,VA2048854528,174376,2686.9512,2111.3538,561.8293
2019-04-23,VA2048854528,174376,2685.3977,2102.3374,582.4337
2019-04-24,VA2048854528,174376,2681.5422,1965.759,568.03613
2019-04-25,VA2048854528,174376,2675.7654,1885.4321,580.2716
2019-04-26,VA2048854528,174376,2673.47,1837.5421,617.7108
2019-04-27,VA2048854528,174376,2668.289,1664.8916,597.3735
2019-04-28,VA2048854528,174376,2663.2144,1515.5476,564.5
2019-04-29,VA2048854528,174376,2659.3691,1516.2379999999996,584.3095
2019-04-30,VA2048854528,174376,2657.4443,1705.7778,645.5555400000002
2018-10-01,VA1193214976,29473,2960.5557,1925.0741,574.9259
2018-10-02,VA1193214976,29473,2955.2715,1931.2098,570.5679
2018-10-03,VA1193214976,29473,2949.53,1950.4097,559.0964
2018-10-04,VA1193214976,29473,2946.6023,1929.0723,556.4578
2018-10-05,VA1193214976,29473,2941.274000000001,1953.9524,565.3929
2018-10-06,VA1193214976,29473,2939.2470000000008,2080.4236,643.9647
2018-10-07,VA1193214976,29473,2937.7112,2134.0,639.1445
2018-10-08,VA1193214976,29473,2934.2874,2127.0212,605.117
2018-10-09,VA1193214976,29473,2929.5222,2115.5,593.1778
2018-10-10,VA1193214976,29473,2928.932,2133.4773,602.8182
2018-10-11,VA1193214976,29473,2927.812,2239.1343,576.4698
2018-10-12,VA1193214976,29473,2931.1853,2327.6516,546.2135
2018-10-13,VA1193214976,29473,2934.5698,2262.9033,509.1183
2018-10-14,VA1193214976,29473,2936.7024,2291.7463,538.2683
2018-10-15,VA1193214976,29473,2935.6514,2296.531,496.24065999999993
2018-10-16,VA1193214976,29473,2926.3416,2325.055,444.31708
2018-10-17,VA1193214976,29473,2921.1504,2167.9558,503.28317
2018-10-18,VA1193214976,29473,2918.134,2196.1584,521.39636
2018-10-19,VA1193214976,29473,2914.25,2159.4792,520.5
2018-10-20,VA1193214976,29473,2908.6821,2131.3245,548.60925
2018-10-21,VA1193214976,29473,2902.8992,2177.5571,463.48685
2018-10-22,VA1193214976,29473,2902.566,2289.0596,472.50638
2018-10-23,VA1193214976,29473,2901.2554,2270.3745,478.1234
2018-10-24,VA1193214976,29473,2900.68,2314.52,503.2
2018-10-25,VA1193214976,29473,2899.1455,2348.6455,518.9091
2018-10-26,VA1193214976,29473,2894.8494,2348.9863,520.93835
2018-10-27,VA1193214976,29473,2893.1272,2314.3757,493.42426
2018-10-28,VA1193214976,29473,2892.4434,2419.1218,469.87827
2018-10-29,VA1193214976,29473,2887.406,2265.7212,507.1697
2018-10-30,VA1193214976,29473,2884.2307,2170.7307,557.7789
2018-10-31,VA1193214976,29473,2882.6257,2215.1182,534.5369
2018-11-01,VA1193214976,29473,2871.3564,2288.8174,500.11304
2018-11-02,VA1193214976,29473,2860.594,2249.248,544.9549
2018-11-03,VA1193214976,29473,2861.774000000001,2130.476,549.5595
2018-11-04,VA1193214976,29473,2878.3296,2117.8296,599.5909
2018-11-05,VA1193214976,29473,2882.894,2286.6528,573.4647
2018-11-06,VA1193214976,29473,2882.484000000001,2341.1614,528.4946
2018-11-07,VA1193214976,29473,2883.0,2320.2412,561.35297
2018-11-08,VA1193214976,29473,2882.9072,2299.6582,533.9958
2018-11-09,VA1193214976,29473,2883.0,2288.75,547.4286
2018-11-10,VA1193214976,29473,2883.0,2257.0437,510.81747
2018-11-11,VA1193214976,29473,2870.873,2312.7244,536.5081
2018-11-12,VA1193214976,29473,2853.5618,2274.8645,513.3984
2018-11-13,VA1193214976,29473,2850.2483,2332.8865,527.9432400000002
2018-11-14,VA1193214976,29473,2846.0266,2304.9521,536.7287
2018-11-15,VA1193214976,29473,2840.6414,2307.3364,462.0538
2018-11-16,VA1193214976,29473,2836.6956,2321.1802,469.7205
2018-11-17,VA1193214976,29473,2832.889,2342.7896,494.04678
2018-11-18,VA1193214976,29473,2828.2883,2316.1301,431.04187
2018-11-19,VA1193214976,29473,2814.7117,2271.738,450.27512
2018-11-20,VA1193214976,29473,2806.9265,2286.6367,481.34692
2018-11-21,VA1193214976,29473,2800.6023,2284.5645,477.14014
2018-11-22,VA1193214976,29473,2793.7268,2286.6514,499.39917
2018-11-23,VA1193214976,29473,2787.6445,2289.791,480.81882
2018-11-24,VA1193214976,29473,2781.6697,2257.0894,465.08035
2018-11-25,VA1193214976,29473,2776.2158,2268.8057,461.55396
2018-11-26,VA1193214976,29473,2768.2107,2269.74,476.2825
2018-11-27,VA1193214976,29473,2761.7317,2266.6582,457.99265
2018-11-28,VA1193214976,29473,2756.0447,2279.5876,462.23712
2018-11-29,VA1193214976,29473,2750.6323,2111.8323,433.43225
2018-11-30,VA1193214976,29473,2742.4333,1666.2444,370.66666
2018-12-01,VA1193214976,29473,2741.2415,1611.3334,408.86206
2018-12-02,VA1193214976,29473,2723.379000000001,1902.7727,445.399
2018-12-03,VA1193214976,29473,2726.5579,2259.7769,484.77682
2018-12-04,VA1193214976,29473,2735.0354,2293.9883,475.0
2018-12-05,VA1193214976,29473,2742.0,2302.7083,425.69907
2018-12-06,VA1193214976,29473,2739.1533,2358.0967,451.98294
2018-12-07,VA1193214976,29473,2737.889,2320.7112,529.6
2018-12-08,VA1193214976,29473,2718.3503,2333.1313,500.51096
2018-12-09,VA1193214976,29473,2709.7415,2313.862,457.39655
2018-12-10,VA1193214976,29473,2705.1301,2319.1382,441.5366
2018-12-11,VA1193214976,29473,2700.2568,2348.7708,444.50458
2018-12-12,VA1193214976,29473,2693.8428,2333.0715,443.64285
2018-12-13,VA1193214976,29473,2690.3628,2345.0645,493.07257
2018-12-14,VA1193214976,29473,2685.6394,2314.553,413.8029
2018-12-15,VA1193214976,29473,2680.5354,2209.0234,316.04706
2018-12-16,VA1193214976,29473,2676.145,2281.5,380.69565
2018-12-17,VA1193214976,29473,2673.621,2274.1543,434.21585
2018-12-18,VA1193214976,29473,2670.3455,2302.5237,393.3665
2018-12-19,VA1193214976,29473,2668.695,2334.8557,429.2139
2018-12-20,VA1193214976,29473,2665.468,2307.8582,423.29077
2018-12-21,VA1193214976,29473,2664.9688,2349.7031,407.76562
2018-12-22,VA1193214976,29473,2664.6526,2322.8315,477.35788
2018-12-23,VA1193214976,29473,2665.08,2264.51,499.89
2018-12-24,VA1193214976,29473,2665.0417,2253.375,475.9271
2018-12-25,VA1193214976,29473,2665.079,2298.079,495.8317
2018-12-26,VA1193214976,29473,2665.0,2270.9011,478.7802
2018-12-27,VA1193214976,29473,2664.923,2261.923,447.39423
2018-12-28,VA1193214976,29473,2661.978,2305.9854,465.0219
2018-12-29,VA1193214976,29473,2660.12,2252.1667,431.2
2018-12-30,VA1193214976,29473,2659.78,2375.51,464.885
2018-12-31,VA1193214976,29473,2658.562,2346.595,457.62396
2019-01-01,VA1193214976,29473,2655.3920000000007,2324.1372,451.1255
2019-01-02,VA1193214976,29473,2658.3826,2322.3962,452.7097
2019-01-03,VA1193214976,29473,2658.1438,2244.6626,429.81876
2019-01-04,VA1193214976,29473,2645.9434,2248.4792,388.73962
2019-01-05,VA1193214976,29473,2638.6912,2276.7224,444.6911
2019-01-06,VA1193214976,29473,2633.6047,2268.3857,486.67142
2019-01-07,VA1193214976,29473,2633.621,2251.1133,482.41797
2019-01-08,VA1193214976,29473,2637.4836,2248.817,469.46732
2019-01-09,VA1193214976,29473,2638.9956,2333.77,446.46902
2019-01-10,VA1193214976,29473,2643.3926,2398.8506,414.6542
2019-01-11,VA1193214976,29473,2638.2134,2360.9402,451.89514
2019-01-12,VA1193214976,29473,2626.692,2328.8904,440.1941
2019-01-13,VA1193214976,29473,2625.1106,2495.9424,396.46902
2019-01-14,VA1193214976,29473,2623.5723,2551.4758,369.0
2019-01-15,VA1193214976,29473,2629.0715,2556.613,379.8988
2019-01-16,VA1193214976,29473,2628.8364,2417.8943,437.17307
2019-01-17,VA1193214976,29473,2624.5676,2403.3064,432.009
2019-01-18,VA1193214976,29473,2621.7224,2323.8376,428.7958
2019-01-19,VA1193214976,29473,2622.0789,2268.8464,424.90872
2019-01-20,VA1193214976,29473,2990.0115,2288.0493,409.04166
2019-01-21,VA1193214976,29473,3174.342,2261.7202,423.31607
2019-01-22,VA1193214976,29473,3117.2166,2315.744,393.69208
2019-01-23,VA1193214976,29473,3097.1177,2266.8066,402.7731
2019-01-24,VA1193214976,29473,3093.3804,2292.5361,428.88406
2019-01-25,VA1193214976,29473,3088.6033,2271.004,388.3254
2019-01-26,VA1193214976,29473,3084.3794,2277.4731,421.23215
2019-01-27,VA1193214976,29473,3074.2554,2333.461,446.96454000000006
2019-01-28,VA1193214976,29473,3069.5322,2357.5374,454.61194000000006
2019-01-29,VA1193214976,29473,3064.4263,2397.4937,492.3671
2019-01-30,VA1193214976,29473,3056.3289,2509.6667,414.47165
2019-01-31,VA1193214976,29473,3042.1494,2430.6013,420.8861
2019-02-01,VA1193214976,29473,3018.7622,2282.3032,435.63525
2019-02-02,VA1193214976,29473,3005.7766,2271.5679,455.1699
2019-02-03,VA1193214976,29473,3007.0,2337.032,461.71808
2019-02-04,VA1193214976,29473,3001.2888,2556.9111,396.3111
2019-02-05,VA1193214976,29473,2980.126,2263.4392,395.40436
2019-02-06,VA1193214976,29473,2963.0955,2305.3955,457.64545
2019-02-07,VA1193214976,29473,2951.2737,2299.7454,431.92453
2019-02-08,VA1193214976,29473,2945.8442,2263.8635,457.7013
2019-02-09,VA1193214976,29473,2942.5627,2471.6416,419.3369
2019-02-10,VA1193214976,29473,2941.0085,2323.1282,464.5299
2019-02-11,VA1193214976,29473,2942.6284,2347.4258,467.38513
2019-02-12,VA1193214976,29473,2943.1843,2386.2341,448.14893
2019-02-13,VA1193214976,29473,2937.4790000000007,2417.6724,433.88235
2019-02-14,VA1193214976,29473,2935.6848,2395.774,404.35617
2019-02-15,VA1193214976,29473,2935.9709999999995,2588.6594,378.80435
2019-02-16,VA1193214976,29473,2930.2788,2343.2302,474.13333
2019-02-17,VA1193214976,29473,2928.2209999999995,2290.9243,508.5756
2019-02-18,VA1193214976,29473,2926.255,2203.9363,495.3758
2019-02-19,VA1193214976,29473,2929.0,2273.7263,488.29352
2019-02-20,VA1193214976,29473,2926.6453,2281.0508,538.788
2019-02-21,VA1193214976,29473,2919.8323,2266.485,464.1137700000001
2019-02-22,VA1193214976,29473,2917.2522,2281.587,494.32608
2019-02-23,VA1193214976,29473,2912.1404,2270.4443,443.1111
2019-02-24,VA1193214976,29473,2908.248,2351.16,479.696
2019-02-25,VA1193214976,29473,2917.6519,2337.6074,420.5111
2019-02-26,VA1193214976,29473,2919.1008,2346.969,425.28683
2019-02-27,VA1193214976,29473,2919.1064,2156.828,500.19672
2019-02-28,VA1193214976,29473,2915.4885,2124.3699,518.2557400000002
2019-03-01,VA1193214976,29473,2909.2617,2204.9014,476.08154
2019-03-02,VA1193214976,29473,2904.45,2230.1910000000007,488.55
2019-03-03,VA1193214976,29473,2902.9814,2222.721,471.0465
2019-03-04,VA1193214976,29473,2906.2888,2206.7888,436.7155
2019-03-05,VA1193214976,29473,2910.4927,2213.803,434.2512200000001
2019-03-06,VA1193214976,29473,2911.901,2206.3396,453.62265
2019-03-07,VA1193214976,29473,2912.0527,2225.1448,476.95615
2019-03-08,VA1193214976,29473,2910.48,2297.6436,452.64
2019-03-09,VA1193214976,29473,2895.633,2241.2664,485.39197
2019-03-10,VA1193214976,29473,2884.3574,2240.5234,508.943
2019-03-11,VA1193214976,29473,2883.0,2252.0042,530.6778
2019-03-12,VA1193214976,29473,2883.0,2236.4644,490.44644000000005
2019-03-13,VA1193214976,29473,2883.2834,2228.5,447.62082
2019-03-14,VA1193214976,29473,2885.7317,2350.31,435.63763
2019-03-15,VA1193214976,29473,2888.699,2199.2688,443.9086
2019-03-16,VA1193214976,29473,2886.8533,2241.2751,517.5367
2019-03-17,VA1193214976,29473,2887.6453,2166.124,491.04272
2019-03-18,VA1193214976,29473,2888.6443,2125.5955,521.8839
2019-03-19,VA1193214976,29473,2887.5356,2070.099,471.90094000000005
2019-03-20,VA1193214976,29473,2885.547,2015.3396,481.44653
2019-03-21,VA1193214976,29473,2883.7961,2028.2621,490.589
2019-03-22,VA1193214976,29473,2883.0,2025.868,482.44885
2019-03-23,VA1193214976,29473,2872.4456,2019.4094,520.3731700000002
2019-03-24,VA1193214976,29473,2860.986,2033.4464,506.91696
2019-03-25,VA1193214976,29473,2854.6172,2103.5308,526.7078
2019-03-26,VA1193214976,29473,2850.3958,2055.982,488.98563
2019-03-27,VA1193214976,29473,2847.5496,2086.3625,466.48474
2019-03-28,VA1193214976,29473,2842.8503,2087.5813,463.56412
2019-03-29,VA1193214976,29473,2839.3823,2146.4978,492.02222
2019-03-30,VA1193214976,29473,2830.9902,2136.9902,466.8439
2019-03-31,VA1193214976,29473,2828.9363,2168.4043,443.85107
2019-04-01,VA1193214976,29473,2827.1890000000008,2162.199,439.5224
2019-04-02,VA1193214976,29473,2824.8733,2199.9414,480.63904
2019-04-03,VA1193214976,29473,2819.878,2163.7747,436.37558
2019-04-04,VA1193214976,29473,2816.263,2217.8298,430.79382
2019-04-05,VA1193214976,29473,2814.759,2171.781,440.72992
2019-04-06,VA1193214976,29473,2809.5642,2179.866,462.15643
2019-04-07,VA1193214976,29473,2807.3562,2223.3318,464.59512
2019-04-08,VA1193214976,29473,2810.503,2285.1052,470.1462
2019-04-09,VA1193214976,29473,2806.6147,2384.7703,496.7027
2019-04-10,VA1193214976,29473,2801.0690000000004,2248.5095,484.2516
2019-04-11,VA1193214976,29473,2805.9116,2239.221,456.221
2019-04-12,VA1193214976,29473,2805.8872,2239.3145,405.5363
2019-04-13,VA1193214976,29473,2806.0442,2210.201,425.30392
2019-04-14,VA1193214976,29473,2806.0293,2186.4978,414.69037
2019-04-15,VA1193214976,29473,2806.0,2238.5825,439.2732
2019-04-16,VA1193214976,29473,2805.9788,2238.2222,422.45502
2019-04-17,VA1193214976,29473,2800.2812,2150.8855,415.97916
2019-04-18,VA1193214976,29473,2790.261,2192.8696,479.58453
2019-04-19,VA1193214976,29473,2786.8296,2224.301,438.5341
2019-04-20,VA1193214976,29473,2780.8652,2203.399,415.77203
2019-04-21,VA1193214976,29473,2776.0608,2150.383,442.63083
2019-04-22,VA1193214976,29473,2764.8103,2111.2222,452.58795
2019-04-23,VA1193214976,29473,2761.1223,2126.3445,498.9222
2019-04-24,VA1193214976,29473,2759.37,2188.6575,487.59668
2019-04-25,VA1193214976,29473,2748.71,2189.7046,463.0259
2019-04-26,VA1193214976,29473,2742.5388,2162.2087,427.17474
2019-04-27,VA1193214976,29473,2742.0,2243.7554,456.34042
2019-04-28,VA1193214976,29473,2740.2588,2235.244,456.66168
2019-04-29,VA1193214976,29473,2724.9133,2178.7944,433.3516
2019-04-30,VA1193214976,29473,2716.9822,2140.592,423.75336
2018-10-01,VA1716324096,29473,2636.9294,1846.7882,417.1059
2018-10-02,VA1716324096,29473,2636.6292,1740.7416,427.88763
2018-10-03,VA1716324096,29473,2635.8667,1719.6444,439.94446
2018-10-04,VA1716324096,29473,2634.9048,1777.9524,441.0238
2018-10-05,VA1716324096,29473,2632.6626,1827.3374,435.63855
2018-10-06,VA1716324096,29473,2624.7683,1830.2439,435.13416
2018-10-07,VA1716324096,29473,2622.3296,1935.6932,439.20456
2018-10-08,VA1716324096,29473,2624.1829,1991.0975,444.56097
2018-10-09,VA1716324096,29473,2623.4524,1975.2738,458.6905
2018-10-10,VA1716324096,29473,2622.6978,1992.779,455.75583
2018-10-11,VA1716324096,29473,2623.5813,2097.5466,452.8256
2018-10-12,VA1716324096,29473,2623.4255,2155.5745,455.21277
2018-10-13,VA1716324096,29473,2623.5852,2174.7234,455.7553
2018-10-14,VA1716324096,29473,2623.7676,2177.4646,454.27274000000006
2018-10-15,VA1716324096,29473,2623.2737,2180.4841,451.3158
2018-10-16,VA1716324096,29473,2623.402,2137.3696,451.25
2018-10-17,VA1716324096,29473,2622.6511,2097.5232,449.81396
2018-10-18,VA1716324096,29473,2610.2673,2074.0232,455.11627
2018-10-19,VA1716324096,29473,2615.6375,2040.1875,460.6125
2018-10-20,VA1716324096,29473,2616.21,1952.0618,477.46915
2018-10-21,VA1716324096,29473,2615.7412,1959.847,491.45883
2018-10-22,VA1716324096,29473,2614.0842,1884.024,456.0723
2018-10-23,VA1716324096,29473,2612.756,1785.6951,455.9634
2018-10-24,VA1716324096,29473,2612.7927,1765.2073,461.0
2018-10-25,VA1716324096,29473,2611.1482,1798.8766,471.08643
2018-10-26,VA1716324096,29473,2605.9102,1843.9663,471.38202
2018-10-27,VA1716324096,29473,2604.1445,1748.4337,470.98795
2018-10-28,VA1716324096,29473,2604.0488,1663.939,466.92682
2018-10-29,VA1716324096,29473,2603.9011,1609.0864,460.28394
2018-10-30,VA1716324096,29473,2603.8823,1693.2471,464.12943
2018-10-31,VA1716324096,29473,2603.5679,1708.2963,459.92593
2018-11-01,VA1716324096,29473,2603.0732,1644.2195,464.35367
2018-11-02,VA1716324096,29473,2602.7073,1634.0366,468.09756
2018-11-03,VA1716324096,29473,2602.3252,1682.759,472.3735
2018-11-04,VA1716324096,29473,2600.4338,1724.6145,482.98795
2018-11-05,VA1716324096,29473,2602.0,1717.0122,483.90244
2018-11-06,VA1716324096,29473,2600.6829,1745.9147,481.7927
2018-11-07,VA1716324096,29473,2600.79,1705.5432,482.20987
2018-11-08,VA1716324096,29473,2681.1653,1981.9043,503.47827
2018-11-09,VA1716324096,29473,2800.2239,2319.0696,508.66797
2018-11-10,VA1716324096,29473,2800.3528,2270.6199,519.8288
2018-11-11,VA1716324096,29473,2801.7825,2255.7444,551.71375
2018-11-12,VA1716324096,29473,2797.7073,2254.4229,530.04474
2018-11-13,VA1716324096,29473,2797.8296,2277.937,538.82965
2018-11-14,VA1716324096,29473,2799.3381,2309.571,504.32385
2018-11-15,VA1716324096,29473,2798.8372,2310.1428,508.7475
2018-11-16,VA1716324096,29473,2798.9026,2298.868,481.77988
2018-11-17,VA1716324096,29473,2797.1555,2353.956,467.28445
2018-11-18,VA1716324096,29473,2790.9744,2309.4192,466.3125
2018-11-19,VA1716324096,29473,2787.927,2280.2742,435.93585
2018-11-20,VA1716324096,29473,2780.164,2290.022,465.6814
2018-11-21,VA1716324096,29473,2780.7622,2296.7646,463.18927
2018-11-22,VA1716324096,29473,2772.5645,2317.8247,461.1534
2018-11-23,VA1716324096,29473,2777.9563,2322.6697,468.76013
2018-11-24,VA1716324096,29473,2778.3203,2274.974,482.91263
2018-11-25,VA1716324096,29473,2775.4895,2296.1057,473.76456
2018-11-26,VA1716324096,29473,2769.1965,2184.208,483.4971
2018-11-27,VA1716324096,29473,2762.8052,2240.3386,462.9361
2018-11-28,VA1716324096,29473,2763.2212,2306.528,427.31564
2018-11-29,VA1716324096,29473,2765.2705,2029.4755,465.72952
2018-11-30,VA1716324096,29473,2767.125,1726.075,470.2375
2018-12-01,VA1716324096,29473,2766.634,1595.183,471.93903
2018-12-02,VA1716324096,29473,2763.8740000000007,2083.9043,427.65216
2018-12-03,VA1716324096,29473,2762.6438,2250.5356,457.37323
2018-12-04,VA1716324096,29473,2762.023,2250.331,487.50165
2018-12-05,VA1716324096,29473,2760.2998,2266.079,441.15805
2018-12-06,VA1716324096,29473,2752.5579,2302.9456,437.21542
2018-12-07,VA1716324096,29473,2752.8962,2260.827,490.0519
2018-12-08,VA1716324096,29473,2752.0864,2295.7270000000008,481.72424
2018-12-09,VA1716324096,29473,2751.5483,2300.7935,460.62903
2018-12-10,VA1716324096,29473,2750.3828,2221.8987,465.90505999999993
2018-12-11,VA1716324096,29473,2748.2375,2265.696,455.88397
2018-12-12,VA1716324096,29473,2746.613,2286.3245,450.9524
2018-12-13,VA1716324096,29473,2742.168,2280.425,442.2697
2018-12-14,VA1716324096,29473,2742.0854,2295.444,393.30405
2018-12-15,VA1716324096,29473,2741.9612,2332.9795,381.47598
2018-12-16,VA1716324096,29473,2815.4514,2308.5532,404.80615
2018-12-17,VA1716324096,29473,3204.9365,2272.665,403.0203
2018-12-18,VA1716324096,29473,3189.2559,2313.0,398.13983
2018-12-19,VA1716324096,29473,3178.02,2332.5642,410.82907
2018-12-20,VA1716324096,29473,3166.519,2299.9338,415.89822
2018-12-21,VA1716324096,29473,3139.4770000000008,2292.273,425.03162
2018-12-22,VA1716324096,29473,3127.804,2260.7517,465.59805
2018-12-23,VA1716324096,29473,3117.4849,2394.9084,459.3966
2018-12-24,VA1716324096,29473,3096.9575,2252.9922,477.83783
2018-12-25,VA1716324096,29473,3080.5522,2336.1042,446.29517
2018-12-26,VA1716324096,29473,3065.473,2247.2402,451.031
2018-12-27,VA1716324096,29473,3051.6526,2271.4053,447.53946
2018-12-28,VA1716324096,29473,3042.059,2265.3645,467.36804000000006
2018-12-29,VA1716324096,29473,3042.0156,2279.329,480.09717
2018-12-30,VA1716324096,29473,3040.3887,2305.2017,474.06824000000006
2018-12-31,VA1716324096,29473,3036.2585,2288.5066,485.094
2019-01-01,VA1716324096,29473,3032.5073,2266.2537,473.07205
2019-01-02,VA1716324096,29473,3028.553,2278.4683,484.4139
2019-01-03,VA1716324096,29473,3009.553,2929.3118,354.76862
2019-01-04,VA1716324096,29473,2990.665,2310.8452,409.00763
2019-01-05,VA1716324096,29473,2971.0959999999995,2296.6548,445.56985
2019-01-06,VA1716324096,29473,2956.2747,2308.3801,472.96167
2019-01-07,VA1716324096,29473,2945.7754,2289.9382,465.33707
2019-01-08,VA1716324096,29473,2942.4756,2286.6802,437.8588
2019-01-09,VA1716324096,29473,2940.2979,2292.519,437.83334
2019-01-10,VA1716324096,29473,2942.4402,2287.659,416.59766
2019-01-11,VA1716324096,29473,2943.9048,2307.5789,418.65414
2019-01-12,VA1716324096,29473,2946.1062,2282.5576,464.64603
2019-01-13,VA1716324096,29473,2939.4766,2329.9443,445.67838
2019-01-14,VA1716324096,29473,2926.6155,2265.9265,449.14716
2019-01-15,VA1716324096,29473,2924.2827,2306.9868,403.80365
2019-01-16,VA1716324096,29473,2929.0356,2269.734,433.05844
2019-01-17,VA1716324096,29473,2930.2878,2282.8398,451.8368
2019-01-18,VA1716324096,29473,2932.1472,2247.699,457.28427
2019-01-19,VA1716324096,29473,2931.563,2252.7297,455.33704000000006
